,year,title
9605,2023,Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome
9606,2023,Expression profiles of meiotic genes in male vs. female gonads and gametes: Insights into fertility issues
9607,2023,A hydrogenotrophic Sulfurimonas is globally abundant in deep-sea oxygen-saturated hydrothermal plumes
9608,2023,A central chaperone-like role for 14-3-3 proteins in human cells.
9609,2023,"Characterization of six new complete mitochondrial genomes of Chiasmodontidae (Scombriformes, Percomorpha) and considerations about the phylogenetic relationships of the family"
9610,2023,Deciphering the functions of Stromal Interaction Molecule-1 in amelogenesis using AmelX-iCre mice
9611,2023,Diversity of the Antimicrobial Peptide Genes in Collembola
9612,2023,Investigation of autism-related transcription factors underlying sex differences in the effects of bisphenol A on transcriptome profiles and synaptogenesis in the offspring hippocampus
9613,2023,"FungiExpresZ: an intuitive package for fungal gene expression data analysis, visualization and discovery"
9614,2023,Temporal Notch signaling regulates mucociliary cell fates through Hes-mediated competitive de-repression
9615,2023,"Vir1p, the Yeast Homolog of Virilizer, is Required for mRNA m6A Methylation and Meiosis"
9616,2023,S-Locus Genotyping in Japanese Plum by High Throughput Sequencing Using a Synthetic S-Loci Reference Sequence
9617,2023,New Insights on Endophytic Microbacterium-Assisted Blast Disease Suppression and Growth Promotion in Rice: Revelation by Polyphasic Functional Characterization and Transcriptomics
9618,2023,DOT1L deletion impairs the development of cortical parvalbumin-expressing interneurons
9619,2023,A novel hypervariable variable number tandem repeat in the dopamine transporter gene (SLC6A3)
9620,2023,Delayed boosting improves human antigen-specific Ig and B cell responses to the RH5.1/AS01B malaria vaccine
9621,2023,Melibiose–X-Gal–MacConkey Agar for Presumptive Differentiation of Escherichia albertii from E. coli and Salmonella from Poultry Meat
9622,2023,Adaptive Resource Allocation for Workflow Containerization on Kubernetes
9623,2023,T follicular helper 17 (Tfh17) cells are superior for immunological memory maintenance
9624,2023,Jasmine and Iris: population-scale structural variant comparison and analysis
9625,2023,Exploratory Tool for Radiation Exposure from Spaceflight: Rad-Bio-App
9626,2023,"Phylogenomic analysis of Syrphoidea (Diptera: Syrphidae, Pipunculidae) based on the expanded mitogenomic data."
9627,2023,Genome-wide screening and characterization of long noncoding RNAs involved in flowering/bolting of Lactuca sativa
9628,2022,Coordinated neurostimulation promotes circuit rewiring and unlocks recovery after spinal cord injury
9629,2022,Comparative Genome Analysis of 19 Trueperella pyogenes Strains Originating from Different Animal Species Reveal a Genetically Diverse Open Pan-Genome
9630,2022,A Natural Fungal Gene Drive Enacts Killing via DNA Disruption
9631,2022,Silent gene clusters encode magnetic organelle biosynthesis in a non-magnetotactic phototrophic bacterium
9632,2022,Ensiled Mixed Vegetables Enriched Carbohydrate Metabolism in Heterofermentative Lactic Acid Bacteria
9633,2022,Ten simple rules and a template for creating workflows-as-applications
9634,2022,Mitochondrial PARP1 regulates NAD+-dependent poly ADP-ribosylation of mitochondrial nucleoids
9635,2022,"Species composition of shoreline wolf spider communities vary with salinity, but their diets vary with wrack inflow"
9636,2022,A Practical Bioinformatics Workflow for Routine Analysis of Bacterial WGS Data
9637,2022,FLOWViZ: Framework for Phylogenetic Processing
9638,2022,Suppressing gain-of-function proteins via CRISPR/Cas9 system in SCA1 cells
9639,2022,Modeling and cleaning RNA-seq data significantly improve detection of differentially expressed genes
9640,2022,Coding-Complete Genome Sequences for Two Confirmed Monkeypox Cases in South Africa 2022
9641,2022,Genomic analysis and biochemical profiling of an unaxenic strain of Synechococcus sp. isolated from the Peruvian Amazon Basin region
9642,2022,A short exposure to a semi-natural habitat alleviates the honey bee hive microbial imbalance caused by agricultural stress
9643,2022,Next-Generation Sequencing and Bioinformatics-Based Protocol for the Full-Length CYP2E1 Gene Polymorphism Analysis
9644,2022,Metabolomics- and systems-biology-guided discovery of metabolite lead compounds and druggable targets.
9645,2022,Long-Term Calorie Restriction Alters Anxiety-like Behaviour and the Brain and Adrenal Gland Transcriptomes of the Ageing Male Rat
9646,2022,Data platforms for open life sciences–A systematic analysis of management instruments
9647,2022,Semi-automated assembly of high-quality diploid human reference genomes
9648,2022,Enhancing RDM in Galaxy by integrating RO-Crate
9649,2022,Analysis of nested alternate open reading frames and their encoded proteins
9650,2022,Decoding the Impact of Genetic Variants in Gastric Cancer Patients Based on High-Dimensional Copy Number Variation Data Using Next-Generation Knowledge Discovery Methods
9651,2022,Deciphering the role of precursor miR-12136 and miR-8485 in the progression of intellectual disability (ID)
9652,2022,Cross-species transmission of an ancient endogenous retrovirus and convergent co-option of its envelope gene in two mammalian orders
9653,2022,Detection of Acquired Antibiotic Resistance Genes in Domestic Pig (Sus scrofa) and Common Carp (Cyprinus carpio) Intestinal Samples by Metagenomics Analyses in Hungary
9654,2022,Meta-Analysis of RNA-Seq Data Identifies Potent Biomarkers for Intellectual Disability Disorder (IDD)
9655,2022,"Genome sequencing and analysis of the raccoon variant rabies lyssaviruses directly from clinical samples, Connecticut, 2017–2019"
9656,2022,Diversity and transmission of koala retrovirus: a case study in three captive koala populations
9657,2022,"Resurrection of the genus Subulo Smith, 1827 for the gray brocket deer, with designation of a neotype"
9658,2022,"Transcriptomic profiles of muscular dystrophy with myositis (mdm) in extensor digitorum longus, psoas, and soleus muscles from mice"
9659,2022,ZEB2 regulates the development of CD11c+ atypical B cells
9660,2022,Enterobacteria Phage Ac3's Genome Annotation and Host Range Analysis Against the ECOR Reference Library.
9661,2022,Computational tools for aptamer identification and optimization
9662,2022,Vitamin D_3 promotes longevity in Caenorhabditis elegans
9663,2022,The Specimen Data Refinery: Using a scientific workflow approach for information extraction
9664,2022,Biomarker screening in preeclampsia: an RNA-sequencing approach based on data from multiple studies
9665,2022,LINE-1 and Alu methylation signatures in autism spectrum disorder and their associations with the expression of autism-related genes
9666,2022,Application of MinION sequencing as a tool for the rapid detection and characterization of Listeria monocytogenes in smoked salmon
9667,2022,FIBCD1 is an endocytic GAG receptor associated with a novel neurodevelopmental disorder
9668,2022,Type 17 Follicular Helper T (Tfh17) Cells are Superior for Memory Maintenance
9669,2022,RIAssigner: A package for gas chromatographic retention index calculation
9670,2022,"Parasitic plant small RNA analyses unveil parasite-specific signatures of microRNA retention, loss, and gain"
9671,2022,"RMeDPower for Biology: guiding design, experimental structure and analyses of repeated measures data for biological studies"
9672,2022,DBC1 is a key positive regulator of enhancer epigenomic writers KMT2D and p300
9673,2022,Custos Secrets: a Service for Managing User-Provided Resource Credential Secrets for Science Gateways
9674,2022,KubeAdaptor: A Docking Framework for Workflow Containerization on Kubernetes
9675,2022,A transcriptome meta-analysis of ethanol embryonic exposure: implications in neurodevelopment and neuroinflammatory genes
9676,2022,Diversifying the genomic data science research community
9677,2022,"Computational epigenetic landscape analysis reveals association of CACNA1G-AS1, F11-AS1, NNT-AS1, and MSC-AS1 lncRNAs in prostate cancer progression through aberrant methylation"
9678,2022,Condition-Specific Mapping of Operons (COSMO) using dynamic and static genome data
9679,2022,An ultra-sensitive method to detect mutations in human RAS templates
9680,2022,Galaxy Training: A powerful framework for teaching!
9681,2022,"Structured Framework and Genome Analysis of Magnaporthe grisea Inciting Pearl Millet Blast Disease Reveals Versatile Metabolic Pathways, Protein Families, and Virulence Factors"
9682,2022,Hexokinase 2 is a transcriptional target and a positive modulator of AHR signalling
9683,2022,SingleCAnalyzer: Interactive Analysis of Single Cell RNA-Seq Data on the Cloud
9684,2022,Construction and characterization of a de novo draft genome of garden cress (Lepidium sativum L.)
9685,2022,A CRISPR screen in intestinal epithelial cells identifies novel factors for polarity and apical transport
9686,2022,Unsalable Vegetables Ensiled With Sorghum Promote Heterofermentative Lactic Acid Bacteria and Improve in vitro Rumen Fermentation
9687,2022,X-linked genes exhibit miR6891-5p-regulated skewing in Sjögren’s syndrome
9688,2022,HiCognition: a visual exploration and hypothesis testing tool for 3D genomics
9689,2022,Single-Cell Protein and Transcriptional Characterization of Epiretinal Membranes From Patients With Proliferative Vitreoretinopathy
9690,2022,Identification of a protective Bacteroides strain of alcoholic liver disease and its synergistic effect with pectin
9691,2022,Temporal Genetic Stability Despite Decades of Overexploitation for Large Yellow Croaker in the East China Sea
9692,2022,A comprehensive analysis of higher‐level phylogenetic relationships of Hemiptera based on transcriptome data
9693,2022,Transcriptomic analysis of asymptomatic and symptomatic severe Turkish patients in SARS-CoV-2 infection
9694,2022,Case Report: Omicron BA.2 Subvariant of SARS-CoV-2 Outcompetes BA.1 in Two Co-infection Cases
9695,2022,"Privacy-aware sharing and collaborative analysis of personal wellness data: Process model, domain ontology, software system and user trial"
9696,2022,Allelic Polymorphisms of Killer Immunoglobulin-Like Receptor Genes in Malay and Orang Asli Populations of Peninsular Malaysia.
9697,2022,Sex differences in the early life stages of the salmon louse Lepeophtheirus salmonis (Copepoda: Caligidae)
9698,2022,Iron-Induced Respiration Promotes Antibiotic Resistance in Actinomycete Bacteria
9699,2022,Transcriptomic Analysis of Liver Indicates Novel Vaccine to Porcine Reproductive and Respiratory Virus Promotes Homeostasis in T-Cell and Inflammatory Immune Responses Compared to a Commercial Vaccine in Pigs
9700,2022,The Ovarian Transcriptome at the Early Stage of Testis Removal-Induced Male-To-Female Sex Change in the Protandrous Black Porgy Acanthopagrus schlegelii
